"scenario","method","n_mean","n_se","regret_mean","regret_se","near_optimal_mean","near_optimal_se","dose_distance_mean","dose_distance_se","rpsel_mean","rpsel_se","pmad_mean","pmad_se","unique_doses_mean","unique_doses_se","total_cost_mean","total_cost_se","budget_fraction_mean","budget_fraction_se","n_replicates","rho_mean","rho_se"
2,"S-GP",57.294,0.177112768972011,0.0945985303127874,0.00701412160268975,0.908,0.00645272327297844,0.778760931107275,0.0084798314333343,0.218756711958027,0.00498713181989168,0.166224763911955,0.00538268450890357,12.153,0.0471997756225474,497.819,0.0474158733212901,0.995638,9.48317466425794e-05,1000,NA,NA
2,"P-GP",61.148,0.24997716812658,0.0923799639913017,0.00613212705371765,0.9106,0.00596181039476963,0.740576466164355,0.00965912587079451,0.239434194360968,0.00378904010254032,0.164724585657782,0.00409653418190005,12.39,0.0546890381236578,497.778,0.0467857339891648,0.995556,9.35714679783297e-05,1000,NA,NA
2,"IND-GP",54.264,0.181690162956929,0.210935798339659,0.00647581610231318,0.7907,0.00739988299017412,0.901792366030389,0.01326618797439,0.410151774670848,0.00526382779386267,0.342763354557149,0.00578714951020723,13.206,0.0419442883277726,497.760666666667,0.0479225592262547,0.995521333333333,9.58451184525092e-05,1000,NA,NA
2,"AB-GP",66.266,0.441325290474058,0.0890394711060956,0.00421253214090903,0.9079,0.00498722993879994,0.712472212102911,0.0065689273994323,0.22019873049097,0.00308653580337502,0.156578763293905,0.00308244656823969,13.378,0.0612770011576193,497.522666666666,0.0492851535423524,0.995045333333333,9.85703070847027e-05,1000,0.798504151438836,0.0088381835809154
2,"CA-AB-GP",75.606,0.439720499997576,0.0772259696682837,0.00369114620595982,0.9211,0.00443671888612232,0.691769963863231,0.00627051583748223,0.197038016249085,0.00276681175939415,0.142604685247484,0.00280200263087376,12.17,0.0572746050216008,497.506,0.0473542886217636,0.995011999999999,9.47085772435246e-05,1000,0.803654353205731,0.00889392706401223
