"method","n","regret_mean","regret_se","near_optimal_mean","near_optimal_se","dose_distance_mean","dose_distance_se","rpsel_mean","rpsel_se","pmad_mean","pmad_se","unique_doses_mean","unique_doses_se","total_cost_mean","total_cost_se","n_replicates"
"IND-GP",34,0.327833530613397,0.00941362178051068,0.6745,0.010555148561776,1.19750604561954,0.0158928364456333,0.53572391965531,0.0060653190655203,0.449571015675426,0.0070424407928055,9.56,0.0394709761465049,177.4,0.592064642197573,1000
"IND-GP",36,0.323118377958735,0.00933497096650569,0.6745,0.010555148561776,1.17820136455896,0.0158805683795302,0.516953397879407,0.00590918265425225,0.433258316302965,0.00685282783055666,9.984,0.0424210271391859,185.76,0.636315407087788,1000
"IND-GP",38,0.324657459252179,0.00929763871654718,0.671,0.0104099648110533,1.17014831226544,0.0155459892798132,0.49957239355732,0.00585594872952138,0.416871731592914,0.00677166853723601,10.393,0.0451063807635415,193.895,0.676595711453122,1000
"IND-GP",40,0.323682333920686,0.0093171373539555,0.6805,0.010381595615681,1.15699391642,0.0157602288433476,0.489067031379683,0.00581724588146284,0.406450234983509,0.00671564001770175,10.764,0.045939246994421,201.46,0.689088704916314,1000
"IND-GP",42,0.321217152395846,0.00924302934147024,0.679,0.0105389786065857,1.14587013767239,0.0158833312483498,0.477246462351635,0.00585575469813688,0.395925024953805,0.00674931295596398,11.174,0.0480836358445993,209.61,0.72125453766899,1000
"IND-GP",44,0.317071255286874,0.00916560761081045,0.6875,0.0103053359940348,1.13196209821511,0.015910416113931,0.470971942122043,0.00584447105814993,0.391562021330273,0.00671614142898933,11.534,0.0503127754688148,217.01,0.754691632032223,1000
"IND-GP",46,0.312430487263261,0.00890741630781361,0.694,0.0100730067738221,1.11029178263685,0.0156230194739952,0.461821191102058,0.00572162502305094,0.384456819071282,0.00658599208966675,11.885,0.0517731151801343,224.275,0.776596727702015,1000
"IND-GP",48,0.311286820012681,0.00893907512165192,0.7045,0.0100014888781511,1.10507627690057,0.0156107298738142,0.44931410748638,0.00561334548546736,0.372522594361882,0.00642418712021326,12.204,0.0536214440243757,231.06,0.804321660365636,1000
"IND-GP",50,0.310034643906424,0.00912203427784641,0.707,0.0102838104201097,1.09865261536464,0.015717070239641,0.438810596407408,0.00556733770455899,0.363848985256558,0.0063623193546423,12.517,0.0547970228544737,237.755,0.821955342817106,1000
"IND-GP",52,0.30725498449148,0.00886153542387746,0.711,0.010128256591417,1.08922620286963,0.0153792209634419,0.427586165459822,0.00547004469136838,0.353032826246418,0.00626101740350279,12.848,0.0568165831788935,244.72,0.852248747683403,1000
"IND-GP",54,0.30819727725208,0.00894739745740467,0.7125,0.0101339255200759,1.08525102640588,0.0154328232321712,0.416597025867233,0.00541854254790447,0.342274184001066,0.00619857143954909,13.131,0.0587306418174388,250.965,0.880959627261582,1000
"IND-GP",56,0.308673529554991,0.00887938250119347,0.711,0.010202111697246,1.08065129539139,0.0152628858113453,0.409135473096449,0.00530777356450433,0.33537093914916,0.00607131492280413,13.393,0.0609283453186057,256.895,0.913925179779086,1000
"IND-GP",58,0.299799463829427,0.00860674058584811,0.721,0.00996284388406535,1.06673819723569,0.0150834314121705,0.408819424740464,0.00549903853685456,0.336581376996664,0.00629604322045704,13.651,0.0627466025864041,262.765,0.941199038796062,1000
"IND-GP",60,0.300482324984662,0.00873274938399872,0.721,0.0100129545719163,1.05971473495217,0.0154865201040734,0.400769090599049,0.00526088140668026,0.329603181905645,0.00601319706461704,13.92,0.0649601402386095,268.8,0.974402103579143,1000
"IND-GP",62,0.303247180681309,0.0086436608126354,0.725,0.00997368911057862,1.05892103713708,0.0154207590311641,0.390299294030694,0.00523756176784855,0.318632417336694,0.00599153944182075,14.151,0.0677110314777716,274.265,1.01566547216657,1000
"IND-GP",64,0.302767474465379,0.00851876375708466,0.7255,0.00977216686540121,1.05261614779797,0.0153446902752054,0.377541584419247,0.00511412165080848,0.306215352565266,0.00585202675282073,14.381,0.0693299765299661,279.715,1.03994964794949,1000
"IND-GP",66,0.304361277141602,0.00859738489106655,0.7205,0.00996137435191445,1.05209288465154,0.0153342874033336,0.367110037869952,0.00513888574648802,0.29570670682943,0.00589453775499365,14.614,0.0712185093643224,285.21,1.06827764046484,1000
"IND-GP",68,0.302243730765312,0.00856536102626585,0.7225,0.01001718993002,1.04372890026637,0.0152948990397428,0.364128015712806,0.00504816086247564,0.293941997989358,0.00578542130013658,14.853,0.0729706496868139,290.795,1.09455974530221,1000
"IND-GP",70,0.298573314269195,0.00837977490320355,0.7275,0.00990413256382617,1.03687370114881,0.0149862338091773,0.358869810993483,0.00505280831945917,0.289366155647408,0.00578472395321857,15.071,0.0747097084758102,296.065,1.12064562713715,1000
"IND-GP",72,0.293944739429348,0.00837183425034605,0.7275,0.00985346846754181,1.0203016364661,0.0150482770494325,0.355882443286973,0.00509658158643536,0.286659800155123,0.00582564372882798,15.285,0.0767311062259802,301.275,1.1509665933897,1000
"IND-GP",74,0.292943731616894,0.0083329491445017,0.73,0.00978241768151901,1.01369036378627,0.0150189065922972,0.35084786663518,0.00505969197771915,0.282104721921472,0.00578611298704725,15.458,0.0785391902454081,305.87,1.17808785368112,1000
"IND-GP",76,0.289785428954345,0.00843148678316701,0.7355,0.00968935671928914,1.01209471828421,0.0150630523897261,0.347888309744481,0.00516991903030401,0.280146814714182,0.0058898352273536,15.629,0.0803729980703645,310.435,1.20559497105547,1000
"IND-GP",78,0.289984964232505,0.00845677089900361,0.735,0.00974011652239694,1.00973755245472,0.0151448211532965,0.341007947052479,0.00512891000776532,0.273714881057972,0.00584622231875586,15.804,0.0816961336799867,315.06,1.2254420051998,1000
"IND-GP",80,0.287605742290657,0.00838861873995972,0.737,0.00969148724009504,1.00553265823152,0.0151578808532169,0.334461595562908,0.00506354573736019,0.267682116130526,0.00576085575790799,15.976,0.0824756098869613,319.64,1.23713414830442,1000
"IND-GP",82,0.28870055333473,0.00837913753049688,0.7385,0.00951095201376856,1.00096526451085,0.0148760798513767,0.326031103579158,0.00501840874078643,0.25855494222653,0.00572086218235377,16.131,0.0840291610091396,323.965,1.26043741513709,1000
"IND-GP",84,0.286533945448954,0.00821534895694207,0.7405,0.00951316194807227,0.995381615129089,0.014718333485213,0.323705930552394,0.00502777762619868,0.257023393829228,0.00571336555064482,16.31,0.0855173269765444,328.65,1.28275990464817,1000
"IND-GP",86,0.291616233628139,0.00826320114429313,0.736,0.00956009390097165,1.00189585769964,0.0146380967352809,0.315274966993322,0.0048664284385393,0.248540803467804,0.0055316617901603,16.453,0.0869445245564685,332.795,1.30416786834703,1000
"IND-GP",88,0.2952858256852,0.00827899868735191,0.733,0.00960746081455986,1.00886925605076,0.0145427211859495,0.308535363699832,0.00475129042967024,0.242090683356083,0.00539227867881055,16.614,0.0880611080940886,337.21,1.32091662141133,1000
"IND-GP",90,0.29403939831572,0.00823920129939368,0.7315,0.00955243419234066,1.00021104054854,0.014729026075148,0.303889135027889,0.0047965803538894,0.238420394191433,0.00544444100393324,16.763,0.08972670662563,341.445,1.34590059938445,1000
"IND-GP",92,0.290602030886193,0.00825385712247513,0.739572736520855,0.00959287631995771,0.993748910198395,0.0147277521066646,0.299346251440407,0.00482533433616104,0.234269498787644,0.00547575283823542,16.7711088504578,0.0878242432535748,343.566632756867,1.31736364880362,983
"IND-GP",94,0.290490438594061,0.00830006443502556,0.74059003051882,0.00962090415496682,0.98798615515074,0.0148262396938413,0.293579598437759,0.00472287799260038,0.228465266472964,0.00535339161941714,16.8911495422177,0.0893204726086603,347.367243133266,1.3398070891299,983
"IND-GP",96,0.288333383850861,0.00838143087008369,0.745167853509664,0.00959740690243257,0.986743933883519,0.0149860487161564,0.291319818812591,0.00479573975726207,0.226850093830114,0.00541808651118238,17.0091556459817,0.0909386118217434,351.137334689725,1.36407917732615,983
"IND-GP",98,0.287236922856671,0.00835324252666175,0.742115971515768,0.00972936544535506,0.980245238692583,0.0150173356366508,0.287813804482572,0.00476333995768042,0.223407809685441,0.00537927760860781,17.1566632756867,0.092312076411436,355.3499491353,1.38468114617154,983
"IND-GP",100,0.288979198004594,0.00851601173309778,0.742115971515768,0.00980889715367923,0.979859412791999,0.0152110649952323,0.285744473386437,0.00476680603012985,0.222077174952195,0.00533074748098388,17.2736520854527,0.0932694888415835,359.10478128179,1.39904233262375,983
"IND-GP",102,0.288153733661389,0.00857221712992406,0.743133265513733,0.00991471765408478,0.980376077913792,0.0153435714548302,0.279896132872486,0.00459670594653623,0.216412515156667,0.00515917735200642,17.3886063072228,0.09365833726347,362.829094608342,1.40487505895205,983
"IND-GP",104,0.287051836318715,0.0084923635642674,0.744150559511699,0.00978391266464656,0.971909112432042,0.0154405553681783,0.274592836462228,0.00456748420858269,0.21126102349071,0.00514189405670294,17.4771108850458,0.0943069263948137,366.156663275687,1.41460389592221,983
"IND-GP",106,0.289052440288906,0.00875802293644939,0.742521367521368,0.0100530864767289,0.970098093778202,0.0160726267445102,0.272224522363982,0.00460006973902625,0.210027929186394,0.00520718015580934,17.3194444444444,0.0909012904134419,365.791666666667,1.36351935620163,936
"IND-GP",108,0.285690699357525,0.00877032581699208,0.742521367521368,0.0100814617893104,0.965403689791507,0.0159615905670079,0.267344178315834,0.00453416791837459,0.205684120505602,0.00513440311020563,17.4348290598291,0.0917056096469882,369.522435897436,1.37558414470482,936
"IND-GP",110,0.281450659753068,0.00870395217725759,0.745192307692308,0.0101114931279886,0.960148778393542,0.0157833367532835,0.267578749161344,0.00454995853834362,0.206683740985345,0.00515654416661179,17.5438034188034,0.0929320626873202,373.157051282051,1.3939809403098,936
"IND-GP",112,0.281587684393482,0.00875183135979971,0.74732905982906,0.010168678988479,0.959862116503988,0.0157417956291805,0.264748509663872,0.00457311333312206,0.203974643931256,0.00516853203012805,17.6228632478632,0.0934205504624326,376.342948717949,1.40130825693649,936
"IND-GP",114,0.282419758111016,0.008710767329489,0.750534188034188,0.00994176866723454,0.96170635679573,0.0157100910247928,0.259761769358143,0.00454698161517689,0.198939032284999,0.00514732687380061,17.7029914529915,0.093479002941642,379.544871794872,1.40218504412463,936
"IND-GP",116,0.279658213243013,0.00868275501606392,0.75534188034188,0.00991146941057395,0.955900824316873,0.0157083899288056,0.257500996210873,0.00453667739687682,0.197373097321777,0.00512272087375308,17.7852564102564,0.0938718070067742,382.778846153846,1.40807710510161,936
"IND-GP",118,0.277437271089218,0.00861573653257267,0.754807692307692,0.00982491996252399,0.955379972514828,0.0156191594456364,0.255350657733845,0.00448880039464071,0.195700065548666,0.00507379922181551,17.8675213675214,0.0946822553467649,386.01282051282,1.42023383020147,936
"IND-GP",120,0.275250935501671,0.00861563951968186,0.75801282051282,0.00973504658232543,0.950209409008515,0.0156552453115899,0.253256190069353,0.00447194169514532,0.194022343588593,0.00502815253150191,17.9476495726496,0.0950487955603787,389.214743589744,1.42573193340568,936
"P-GP",20,0.120868730030656,0.00670549946968422,0.9415,0.00559992045560552,1.09281297721612,0.0102656102623594,0.52058806384476,0.00581598518004917,0.377118153324549,0.00771449669378862,5,0,95,0,1000
"P-GP",22,0.208725465375994,0.00883320950367105,0.8035,0.0102343779729152,1.16067048984946,0.0126627895414473,0.509106300016517,0.00577282487968687,0.376714126957142,0.00742255927577807,5.924,0.00838416926679646,110.86,0.125762539001947,1000
"P-GP",24,0.303329126574089,0.010029956934043,0.67,0.0113679034667448,1.2380454271129,0.0150148194579021,0.516075040651077,0.00599889912561543,0.398798442334645,0.00742087976960062,6.818,0.0148018612037505,126.27,0.222027918056258,1000
"P-GP",26,0.310821615867798,0.0100157366885822,0.6755,0.0108428463660294,1.21535086539089,0.0145734678287798,0.489179795200203,0.00587893509268151,0.37633796413265,0.00722863518139834,7.547,0.0232880512996114,139.205,0.349320769494171,1000
"P-GP",28,0.29322893032681,0.0100369578031996,0.696,0.0107097478354394,1.19320775115168,0.0145223934780551,0.479555380895901,0.00601332268888097,0.375759196063681,0.00733793430193511,8.055,0.0290313247685637,148.825,0.435469871528455,1000
"P-GP",30,0.300883060787699,0.010206090709387,0.6865,0.0110946311719156,1.18522343223132,0.0147173270185303,0.461080675870907,0.00605720560043463,0.360729603043798,0.00733484642333675,8.46,0.0329163102957103,156.9,0.493744654435654,1000
"P-GP",32,0.278736946287587,0.00989748191632999,0.7095,0.0105342641281069,1.1396063572155,0.0142786303707468,0.447997452338057,0.00610988087838682,0.350647442408108,0.00735911362507594,8.823,0.0344798471554017,164.345,0.517197707331025,1000
"P-GP",34,0.280409181018382,0.00998356099380618,0.714,0.0104313380164202,1.12260968994892,0.0143725720492906,0.432471611759093,0.0060175809971226,0.338248918263927,0.00720920618682652,9.16,0.0367389405093526,171.4,0.551084107640289,1000
"P-GP",36,0.274317860501569,0.00975358706254,0.7165,0.0103191198381565,1.10092545314829,0.013932221909815,0.42378110618387,0.00618502474536127,0.331199344117435,0.00733166251903789,9.483,0.0394114737641751,178.245,0.591172106462627,1000
"P-GP",38,0.2638135637922,0.00922652007518566,0.7185,0.0100552900932225,1.07254908123118,0.0130007866211941,0.398845987659554,0.00582623451843331,0.306453848881849,0.00695151067262411,9.781,0.0412157462353618,184.715,0.618236193530427,1000
"P-GP",40,0.250449937129022,0.00897757878317044,0.7355,0.00984310096649611,1.04874685715078,0.0128144815405329,0.400312690871582,0.00606756486971833,0.310619897291938,0.00716725162419301,10.098,0.0438214139013829,191.47,0.657321208520744,1000
"P-GP",42,0.248647050229403,0.00906531396247188,0.7445,0.00982681618411153,1.04908430485141,0.0129280245973925,0.39194778584456,0.00600701174664532,0.304431004653817,0.00707903704533809,10.39,0.046584010884316,197.85,0.69876016326474,1000
"P-GP",44,0.240398984454921,0.00892569369254615,0.7495,0.00982834402869305,1.03255896049952,0.0127828895984686,0.380213347668849,0.00596919293335875,0.29225124928319,0.00698523540711391,10.656,0.0493568647717833,203.84,0.740352971576749,1000
"P-GP",46,0.250898599314986,0.0090306068979661,0.7375,0.0099218038779343,1.03964149447461,0.0125123714025627,0.360752454178489,0.00561325444933636,0.273028558222628,0.00657004207468107,10.925,0.0526131461057324,209.875,0.789197191585986,1000
"P-GP",48,0.241627198507711,0.00899267416399877,0.7535,0.00969957895126545,1.02474234089577,0.012765317546499,0.358474410990378,0.00564052939841364,0.271992150738178,0.00660242851808553,11.182,0.0558390006536112,215.73,0.837585009804168,1000
"P-GP",50,0.237293794096938,0.00883015600921865,0.762,0.00956281587438802,1.01517974034823,0.0124313330036756,0.350246816562031,0.00564090968489608,0.265570008675914,0.00655236751237999,11.412,0.0587171499964338,221.18,0.880757249946507,1000
"P-GP",52,0.228865046856774,0.00869581817376431,0.7745,0.00924582258294173,0.999283795867847,0.0124949073765838,0.343994423391803,0.00566121899045732,0.259216942110194,0.00659163103051023,11.661,0.0621445165798314,226.915,0.932167748697471,1000
"P-GP",54,0.228975050614063,0.00877957230931089,0.768,0.00931465312090379,0.996056103490945,0.0126455608574088,0.333323576812374,0.00550529109128622,0.248888445847556,0.00640691628268654,11.902,0.0656864575899075,232.53,0.985296863848612,1000
"P-GP",56,0.228582310965952,0.00883790716903301,0.7795,0.00925826471135199,0.994227811063635,0.0124094052203836,0.320663718784861,0.00528950170285328,0.236897644367296,0.0061398267255734,12.121,0.0686226498181764,237.815,1.02933974727265,1000
"P-GP",58,0.222485572218667,0.00877306365010859,0.788,0.00914547099058543,0.984765821628974,0.0122991441275046,0.316433344150268,0.00529097157612196,0.233180347331268,0.00614522072324333,12.345,0.0717155361000538,243.175,1.07573304150081,1000
"P-GP",60,0.225752400456279,0.00884148829189917,0.787,0.00914957456468413,0.991301378889396,0.0123246856947392,0.304534184160555,0.00507481899695596,0.221650089878354,0.00589024276324373,12.566,0.0744122381143128,248.49,1.11618357171469,1000
"P-GP",62,0.22218007966878,0.00879588587573744,0.789,0.00922301816457411,0.978465281903718,0.0126406151054431,0.299589799159002,0.00486258271606556,0.217657176773592,0.0056329175855529,12.761,0.076783948679231,253.415,1.15175923018846,1000
"P-GP",64,0.218800843693772,0.00893693420248462,0.7985,0.00917779831887703,0.973562335367486,0.0129554822174665,0.293136984013516,0.00476612091951285,0.211567355009044,0.00552459735999648,12.957,0.07995964322422,258.355,1.1993946483633,1000
"P-GP",66,0.213151705118229,0.00885982833752096,0.804,0.0090921211313239,0.967513609333335,0.0127242832321077,0.288986634162112,0.00491833779820896,0.2087994458926,0.00566075009654956,13.146,0.0833884742493688,263.19,1.25082711374053,1000
"P-GP",68,0.208279585260713,0.00871123001407451,0.807,0.00901844400838262,0.960296860880161,0.0123690199615563,0.281170923118524,0.00472835631219929,0.200883575793804,0.00543188437111509,13.339,0.086819448377749,268.085,1.30229172566623,1000
"P-GP",70,0.20950563424336,0.00879683497803587,0.806,0.00902471303950688,0.957982699680456,0.0126429286938508,0.27786883621741,0.00464411465819215,0.198806098484321,0.00532059181717004,13.535,0.0903822103289355,273.025,1.35573315493403,1000
"P-GP",72,0.203653062278702,0.00871649509030225,0.8165,0.0088970167419707,0.946200164935771,0.0128115980632505,0.273084474662806,0.00468880625269388,0.194962824284,0.00537034217954659,13.718,0.0936976800953751,277.77,1.40546520143063,1000
"P-GP",74,0.199610369639542,0.00868138279330187,0.825,0.00885739541024637,0.940560441007107,0.0126905427312114,0.266985770233795,0.0046522398681624,0.190392333631101,0.00532046783120468,13.896,0.0968946467694298,282.44,1.45341970154145,1000
"P-GP",76,0.19660303629991,0.00862781867355894,0.826961770623742,0.0087016427175833,0.934546399057895,0.012764256256676,0.262548112054571,0.00456876661250196,0.18716035009269,0.00523630821355182,13.9889336016097,0.0962545234001763,285.834004024145,1.44381785100264,994
"P-GP",78,0.194269560515815,0.00856529851576558,0.829476861167002,0.00862027997981333,0.932028002322673,0.0127041904902313,0.256875849709953,0.0044151802826944,0.182282647635969,0.00505765205374194,14.1629778672032,0.0994472169165069,290.444668008048,1.4917082537476,994
"P-GP",80,0.19325592385127,0.00859297837124595,0.833501006036217,0.00852265386950027,0.925353465987374,0.0126278017394453,0.254179581634564,0.00446182343716483,0.178990237855343,0.00508402458035266,14.3370221327968,0.102796036386216,295.055331991952,1.54194054579325,994
"P-GP",82,0.187686545616114,0.0085308031230047,0.837525150905433,0.00848189503282903,0.912177645053915,0.0127946489478754,0.250309332979619,0.00440857990201924,0.176395760599018,0.00504065974424015,14.4909456740443,0.105751274832937,299.364185110664,1.58626912249405,994
"P-GP",84,0.187722056194884,0.00846858809275721,0.835010060362173,0.00853733612363955,0.909525694380554,0.0127304000672827,0.246556870862918,0.00431701327836001,0.173271838368809,0.00490227754563012,14.6539235412475,0.108841426286236,303.808853118712,1.63262139429355,994
"P-GP",86,0.187518862557402,0.0084736085236562,0.836016096579477,0.00843760300731211,0.912806022014045,0.0126107721009131,0.241031374558446,0.00410375403570886,0.16919831972078,0.00464143599419502,14.8028169014085,0.110853902192035,308.042253521127,1.66280853288052,994
"P-GP",88,0.181373069700122,0.00846624852140228,0.843561368209256,0.00835635280324059,0.900079570363569,0.0126865601418319,0.237511651101036,0.00418889814428654,0.165080845081721,0.0047464383423851,14.9486921529175,0.113504737481438,312.230382293763,1.70257106222157,994
"P-GP",90,0.178805025303746,0.00842799976785777,0.845070422535211,0.00830875477189877,0.896919087841682,0.0127773065712913,0.236244316831944,0.00432636573996626,0.164392252667328,0.00487238110155903,15.1056338028169,0.116123393196804,316.584507042254,1.74185089795205,994
"P-GP",92,0.181010234458364,0.00859058578700866,0.841004184100418,0.00852379499662292,0.894944073756218,0.0132228387354713,0.233798413281343,0.00432308564736397,0.16356444870487,0.00481781897233507,14.8692468619247,0.107591818083116,315.03870292887,1.61387727124674,956
"P-GP",94,0.174857138165247,0.00850338402689563,0.848849372384937,0.00839927403018097,0.882632106569294,0.01320878109003,0.228353841579085,0.00424426468795102,0.15821232211396,0.00473168305704359,15.0135983263598,0.109819449694499,319.203974895397,1.64729174541748,956
"P-GP",96,0.173046202184293,0.00848198022260542,0.850418410041841,0.00844486395500488,0.879027021722541,0.01321188105992,0.224273844786735,0.00412291163045203,0.154150816169505,0.00459672405005622,15.1401673640167,0.111504037207192,323.102510460251,1.67256055810787,956
"P-GP",98,0.167714088969352,0.00829886844495402,0.856171548117155,0.00830517115355769,0.871446452482748,0.0131803332259211,0.222498534269353,0.00410926562234392,0.153419383400105,0.0045860247515061,15.2541841004184,0.113016436484033,326.812761506276,1.69524654726049,956
"P-GP",100,0.165954175628549,0.00826863106425417,0.860355648535565,0.00824786072855399,0.875503673205478,0.0131994416439842,0.218941469215102,0.00395223943940463,0.149546441050916,0.00442275379732994,15.3650627615063,0.114309462701903,330.475941422594,1.71464194052855,956
"P-GP",102,0.162060255438536,0.00817765341022861,0.864016736401674,0.00809469463819971,0.86143143766405,0.0133575243884564,0.216227774820737,0.00399096902094027,0.147206310338102,0.00447740295227847,15.4612970711297,0.115320563586241,333.919456066946,1.72980845379362,956
"P-GP",104,0.163154086583216,0.0083241445913859,0.86244769874477,0.0082182192254229,0.859346287103495,0.0136585495180703,0.20983560931813,0.00376822146682792,0.140741545090106,0.00421292398014089,15.5543933054393,0.116523402320142,337.31589958159,1.74785103480213,956
"P-GP",106,0.164949419294074,0.00864652613542735,0.85706340378198,0.0086125643899081,0.857756425041229,0.0141270368512272,0.210747521901395,0.00408976967183871,0.142569955055578,0.00455733109413186,15.1657397107898,0.106962393738192,333.486095661846,1.60443590607289,899
"P-GP",108,0.16377206513528,0.00858681376288224,0.854282536151279,0.0087217797190582,0.857752743495846,0.0140751923806782,0.207628219662968,0.00409033377867698,0.139725236729103,0.00453493395047202,15.258064516129,0.107803456673539,336.870967741935,1.61705185010309,899
"P-GP",110,0.161429845561922,0.00849870885931921,0.85817575083426,0.00852472616199894,0.855233270949324,0.0141769637466855,0.205227680069475,0.00393181158167557,0.137739701261507,0.00438236666078536,15.3459399332592,0.10889686471352,340.189098998888,1.6334529707028,899
"P-GP",112,0.158640862364997,0.00841194243439853,0.860956618464961,0.008557514544481,0.847020742403647,0.0141735056728965,0.201695994557795,0.00374447900676714,0.134837452161475,0.00418503492192334,15.4282536151279,0.109807090977823,343.423804226919,1.64710636466734,899
"P-GP",114,0.157339926582404,0.00845151356391702,0.862068965517241,0.00850502485915691,0.840365173691565,0.0144612227997352,0.198632589252729,0.00370081894997993,0.13163702309822,0.00413981478999563,15.5083426028921,0.110283033426007,346.625139043382,1.6542455013901,899
"P-GP",116,0.155775015896196,0.00837327302419151,0.865406006674082,0.00841847880650503,0.834921599128445,0.0142088208814376,0.195071198269243,0.00356991912300952,0.12865530057331,0.00398548906427804,15.5939933259177,0.111089460258979,349.909899888765,1.66634190388468,899
"P-GP",118,0.154952459804003,0.00834167176307248,0.863737486095662,0.0084437280486104,0.83544404356777,0.0141703544928394,0.19346775671379,0.0036948727500408,0.127461646331396,0.00410520861150577,15.6751946607341,0.11213463009447,353.127919911012,1.68201945141705,899
"P-GP",120,0.152724809835847,0.00832831477593532,0.871523915461624,0.00828476182729137,0.833331145974209,0.0140833980508325,0.189414447788647,0.00338215645224645,0.123959527544459,0.00379220550461906,15.7586206896552,0.113011955786494,356.379310344828,1.69517933679742,899
"S-GP",20,0.0690869913652327,0.00467652263737224,0.986,0.00371723254825654,1.02757607641973,0.007540700992636,0.522546038706647,0.0071750323719478,0.394735209798887,0.00927260097830974,5,0,95,0,1000
"S-GP",22,0.140620569513728,0.00715784011204213,0.84,0.0103444191237114,1.06505795534403,0.0103850858167751,0.503645035366849,0.00676001232468459,0.389303437422869,0.00857238764260178,5.897,0.00961683333969574,110.455,0.144252500095436,1000
"S-GP",24,0.244031124448687,0.010086064152978,0.707,0.012259743117264,1.15254499114431,0.0144445738205583,0.513854855484361,0.00710721494217774,0.41507183308119,0.00864987025638739,6.785,0.0158438008705622,125.775,0.237657013058432,1000
"S-GP",26,0.228034351483413,0.00975416933764869,0.7405,0.0112488348857242,1.11313342458528,0.0131755276080744,0.484580283403873,0.00701083524934035,0.390631185934798,0.00850582297179318,7.482,0.0241300281445807,138.23,0.361950422168711,1000
"S-GP",28,0.231679803606503,0.00997218396098814,0.7415,0.0110022179036228,1.10731171715961,0.0134172971693153,0.467425329371058,0.00703810345304489,0.380672380629528,0.00842049252159332,7.909,0.0295904476916892,146.635,0.443856715375338,1000
"S-GP",30,0.222163939129965,0.00954176275769406,0.738,0.0109533545535592,1.08628229816345,0.0128053550755343,0.446875711566174,0.0070120494168092,0.364176039355361,0.0083133713776967,8.242,0.0324729193404364,153.63,0.487093790106546,1000
"S-GP",32,0.223154794484418,0.00938723451143328,0.7385,0.0107463125412038,1.08100955751885,0.0123653029107953,0.430838019669124,0.00700960616124764,0.349818594227976,0.00824467068063308,8.569,0.0344445267847509,160.535,0.516667901771264,1000
"S-GP",34,0.23577724909884,0.00972248635380695,0.7215,0.0109456638701158,1.0881871281919,0.0128517307547983,0.413265089862425,0.00694901594566834,0.335155664211822,0.00808237229311992,8.865,0.0349284267466343,166.975,0.523926401199514,1000
"S-GP",36,0.237071648126586,0.00967026187741405,0.7225,0.0108333333333333,1.08572514385637,0.0127397158293016,0.402501486324357,0.00698664110643715,0.325207505643968,0.00809008920591167,9.17,0.0356141596611287,173.55,0.534212394916931,1000
"S-GP",38,0.238750828523077,0.00978923296049086,0.7265,0.0107500378284596,1.08855704593523,0.0128435197735435,0.391130696385031,0.00692156753205897,0.316120713271429,0.00798198952603305,9.467,0.038031005210977,180.005,0.570465078164655,1000
"S-GP",40,0.240455979774517,0.00971377614811307,0.7205,0.0109430114456442,1.09212373024097,0.0127738192416513,0.375309705438572,0.00697931591491721,0.299910668330564,0.0079899274317931,9.775,0.0402491614197736,186.625,0.603737421296605,1000
"S-GP",42,0.244327101243787,0.0100102868066924,0.7245,0.010768737888709,1.09671502069052,0.0133623576325836,0.368070410900562,0.00691821933122889,0.294286167382497,0.00787986305361034,10.059,0.0420866996839891,192.885,0.631300495259837,1000
"S-GP",44,0.241120982327836,0.00996637911968345,0.7375,0.0105809123286088,1.09178047844097,0.012812401158288,0.351353763279621,0.00683089401746344,0.27883082229687,0.00777805869715895,10.356,0.0446459097483438,199.34,0.669688646225157,1000
"S-GP",46,0.234824332449848,0.00968783394105127,0.746,0.0104207769668385,1.08312252704016,0.0123882352132914,0.346845765078619,0.00673460411532728,0.275001602818908,0.007641619465168,10.64,0.0484225644172709,205.6,0.726338466259063,1000
"S-GP",48,0.233794408073283,0.00966795086746429,0.75,0.0102520780871541,1.0781653322025,0.0122223076476258,0.33407301041765,0.00666315598524374,0.262699069275889,0.00754322352583002,10.931,0.0506834076183499,211.965,0.760251114275248,1000
"S-GP",50,0.232544024640179,0.00970562482285904,0.7555,0.0100284754733868,1.07540337199105,0.0124866021323057,0.334667480560952,0.00673684623487223,0.265190362997026,0.0076331421941403,11.177,0.053127144601357,217.655,0.796907169020355,1000
"S-GP",52,0.23612509761582,0.00975630191623783,0.7505,0.0100797495678886,1.07445207467071,0.0122904648900609,0.317953223482082,0.00653104958971853,0.249114037038096,0.00738407197371031,11.409,0.0565412762140714,223.135,0.848119143211071,1000
"S-GP",54,0.231146218867198,0.00956074507768803,0.7525,0.0100296731923002,1.06635859501766,0.0119405360216352,0.310869901193873,0.00644281926830949,0.243821911650494,0.00729058488897354,11.664,0.0598220919283393,228.96,0.89733137892509,1000
"S-GP",56,0.234306495355266,0.00966848131274447,0.7475,0.0101536617457372,1.0704889231204,0.0118783185218021,0.303092650709088,0.00646631922365735,0.236844375308655,0.00726462745354141,11.894,0.0628865543555911,234.41,0.943298315333867,1000
"S-GP",58,0.226148975580947,0.00946339148051816,0.7615,0.00977052778580631,1.05977435843207,0.0115768102127804,0.300515039409345,0.006487504024649,0.235616799928153,0.00724965274563052,12.136,0.0660292652076628,240.04,0.990438978114941,1000
