"method","n","regret_mean","regret_se","near_optimal_mean","near_optimal_se","dose_distance_mean","dose_distance_se","rpsel_mean","rpsel_se","pmad_mean","pmad_se","unique_doses_mean","unique_doses_se","total_cost_mean","total_cost_se","n_replicates"
"IND-GP",44,0.198504420215538,0.00685224206822564,0.7765,0.00921317711935642,0.957470967136887,0.0127726727600709,0.393001998909739,0.00578030681487665,0.329261230685208,0.00649209760022841,11.532,0.0438736925833796,159.32,0.438736925833796,1000
"IND-GP",46,0.196826682765851,0.00673803686134475,0.783,0.00885942941105631,0.951542511003962,0.0125061098681162,0.386111678401537,0.00589930381389722,0.3232435393722,0.00659781491113649,11.889,0.0452849834904434,164.89,0.452849834904434,1000
"IND-GP",48,0.189211326773355,0.00672569309094301,0.788,0.00881099504219777,0.934130486645086,0.0124590906188792,0.376561139777833,0.0058440285653078,0.313724682628142,0.00654670936202077,12.247,0.0464558839023557,170.47,0.464558839023557,1000
"IND-GP",50,0.187635528264485,0.00665071988124312,0.794,0.00858123753532308,0.930030457636907,0.0124560274757069,0.367248902122264,0.00578272964238052,0.305537839778281,0.00646156987438511,12.55,0.048784012543864,175.5,0.48784012543864,1000
"IND-GP",52,0.18829150116884,0.00662117427280751,0.791,0.00862516048508046,0.919656161486589,0.0128911844157268,0.361901783608241,0.00563968893849886,0.301107430620365,0.00628553732837573,12.862,0.050729966780292,180.62,0.50729966780292,1000
"IND-GP",54,0.181050050904156,0.00652857655023144,0.802,0.00847749183826607,0.908202030512161,0.0126762227824356,0.355605061120887,0.00571875021791269,0.295849621952296,0.00636883576652614,13.159,0.0532405254815686,185.59,0.532405254815686,1000
"IND-GP",56,0.178479203146941,0.00655112552721916,0.8075,0.00847145297546504,0.899594067541629,0.0126443663776285,0.346204152015238,0.00556248634977192,0.286233228572771,0.0062060355338336,13.458,0.0551477767210726,190.58,0.551477767210726,1000
"IND-GP",58,0.176012973071031,0.00670020350766701,0.8095,0.00871985010110758,0.895352788107243,0.0127250472335973,0.34183593737351,0.00559461604156344,0.282699343898088,0.00619865338265025,13.739,0.0572377074589396,195.39,0.572377074589396,1000
"IND-GP",60,0.176516016225172,0.006749127940209,0.8135,0.00872030927168262,0.889845118246311,0.0127285498631948,0.32913982644576,0.00534825426758326,0.270516062994509,0.00589591060267783,14.018,0.0595585696875204,200.18,0.595585696875204,1000
"IND-GP",62,0.175484741065659,0.00670798440733078,0.817,0.00857814575444977,0.886083398781797,0.0126821378682741,0.319900643683431,0.00532384719938152,0.261852212159049,0.00586287417015662,14.264,0.0622750526469644,204.64,0.622750526469644,1000
"IND-GP",64,0.173878823926425,0.0066281664626881,0.8225,0.00835545112866825,0.886066967007748,0.0124247457657914,0.31226133669965,0.00538961991426959,0.254340616595486,0.00595803026123256,14.506,0.0644524485036691,209.06,0.644524485036691,1000
"IND-GP",66,0.171567216784726,0.0065932181502363,0.8225,0.00832544671852887,0.876624889400374,0.0126380753937926,0.306500145534649,0.00526518109413409,0.24979000521554,0.0058260746246502,14.711,0.0662711918624591,213.11,0.662711918624591,1000
"IND-GP",68,0.172198088586363,0.00665562922024098,0.823,0.00835109218849491,0.875354384668255,0.0125828866429509,0.297667977541961,0.00518124736771696,0.241019926364257,0.0057319279922207,14.925,0.0678083547431507,217.25,0.678083547431507,1000
"IND-GP",70,0.172221690270109,0.00658107506132082,0.8205,0.00837256530878379,0.865389918574187,0.0126482588092535,0.292220038857559,0.0051410669887513,0.235115347860129,0.0056956763466257,15.144,0.0699868713557204,221.44,0.699868713557204,1000
"IND-GP",72,0.165267341731817,0.00643513851153929,0.826,0.00838416926679646,0.849210675838001,0.0125921054052371,0.291240715013503,0.0052234516340269,0.234830811312676,0.00576916278319664,15.341,0.0715950057255731,225.41,0.715950057255731,1000
"IND-GP",74,0.16468649816605,0.00642786945305904,0.832,0.00817574723452498,0.84992921489014,0.0125531292051315,0.286019732706457,0.00526754430759047,0.230311834033585,0.00578704449047637,15.534,0.0734999744642558,229.34,0.734999744642557,1000
"IND-GP",76,0.159568188244782,0.00636179253183076,0.8325,0.00820128105914015,0.834581685633509,0.0128502572436447,0.281111158465473,0.00519198378137279,0.225902480278879,0.00571615042555078,15.718,0.0751806366568422,233.18,0.751806366568422,1000
"IND-GP",78,0.155580624336966,0.00624234381256563,0.8425,0.00790608982090744,0.830349380066029,0.0126509360413061,0.280097991190021,0.00524060400126964,0.225570813927968,0.00575726180075635,15.903,0.077495784379517,237.03,0.77495784379517,1000
"IND-GP",80,0.153829036283131,0.00620206546356977,0.844,0.00788836017345977,0.823986516186663,0.012854645733607,0.274426711697912,0.00524510145119691,0.219929245592033,0.00577290439268621,16.063,0.0788241349095836,240.63,0.788241349095837,1000
"IND-GP",82,0.154109263862197,0.00628477067964188,0.8435,0.0078625421823714,0.822661375416726,0.0129505970984269,0.266854448761362,0.00512441542888694,0.21248207325699,0.00563669130335956,16.239,0.0815630524902761,244.39,0.815630524902761,1000
"IND-GP",84,0.153113134054546,0.00626669184338039,0.847,0.00769091347956471,0.818623652307297,0.0131514080362199,0.261653308594328,0.00520463578562327,0.207486419452154,0.0057039008796209,16.404,0.0830884329355638,248.04,0.830884329355638,1000
"IND-GP",86,0.150145976867746,0.00621864029936411,0.853,0.00767788707587901,0.812434550506681,0.0128593889165083,0.258836280837073,0.00519841736595302,0.204963604776418,0.00566075331370045,16.575,0.0842583792537839,251.75,0.842583792537839,1000
"IND-GP",88,0.147611614433257,0.0062240538160787,0.852,0.00772370737765587,0.813641657287868,0.0128890349265064,0.255934877361758,0.00516633146404436,0.202864801984307,0.00563521050634357,16.733,0.0862156838640403,255.33,0.862156838640403,1000
"IND-GP",90,0.14613593168112,0.00612883768079688,0.8515,0.00763256221763085,0.806848764069054,0.0129701526478794,0.252464357889745,0.00507401360344646,0.19999085221293,0.00555126580164175,16.879,0.0874414375739844,258.79,0.874414375739844,1000
"IND-GP",92,0.143784369288569,0.00604080070029027,0.8505,0.00767845744330909,0.799650419200984,0.0128995914156077,0.246690666240878,0.00496029565372931,0.195059379689915,0.00543457689571821,17.021,0.088907049571243,262.21,0.88907049571243,1000
"IND-GP",94,0.147815791928737,0.00611781404695355,0.85,0.00761958385071377,0.803912162019987,0.0129745531263257,0.239974312223969,0.0049338658171883,0.188050977839826,0.0053931584787633,17.14,0.0904022818991455,265.4,0.904022818991455,1000
"IND-GP",96,0.149070266441003,0.00620554282269187,0.8495,0.00772395037590283,0.803230730080304,0.0129046565632825,0.236484198749565,0.00499262778310603,0.185538929152527,0.00543789170920483,17.251,0.0916536927755745,268.51,0.916536927755745,1000
"IND-GP",98,0.146541673368694,0.00618293860700668,0.85,0.00774984258292129,0.802615982446364,0.0130055895669464,0.2338267017476,0.00492701332694308,0.183734217609259,0.00537787350301194,17.361,0.0927970381547293,271.61,0.927970381547293,1000
"IND-GP",100,0.145210038517563,0.00613340869466792,0.851,0.00767188750294593,0.796054773698928,0.0129268648137277,0.232053053050261,0.00495878302827132,0.182369196816938,0.00540281554167351,17.482,0.0936506617512468,274.82,0.936506617512468,1000
"IND-GP",102,0.139766980109196,0.00596878953373838,0.8535,0.00763846163151299,0.785703958087488,0.0130977065045165,0.230942426757639,0.00490311311156573,0.181187849760064,0.00534261776148676,17.601,0.0943647376073483,278.01,0.943647376073483,1000
"IND-GP",104,0.136819574218458,0.00594842880851451,0.8585,0.00746883749545627,0.782502784664457,0.013065691770333,0.228401038384509,0.0049309355927207,0.179155899850487,0.00537529642405718,17.714,0.0951380851985957,281.14,0.951380851985957,1000
"IND-GP",106,0.137223058632226,0.00601275065506774,0.8585,0.00743525608389066,0.782850313921087,0.0130536604485352,0.225263637989087,0.0049385721812237,0.176249955603464,0.00536048284635386,17.829,0.0959737983512686,284.29,0.959737983512686,1000
"IND-GP",108,0.136075936787844,0.00606566817247906,0.8575,0.00741611412727371,0.77888256147221,0.0131787243692265,0.221926879022919,0.00485631505776947,0.172844146843283,0.00527011031715375,17.922,0.0966398223055861,287.22,0.966398223055861,1000
"IND-GP",110,0.136694726911517,0.00608455462681087,0.856,0.00753795866404299,0.775055231498777,0.013352622823364,0.2184247951809,0.00480131965882245,0.169998802607712,0.00520309530293624,18.014,0.097320477163212,290.14,0.97320477163212,1000
"IND-GP",112,0.135601155339652,0.00604271686327656,0.857,0.00755699067804825,0.770296775034583,0.0132386501490516,0.215880587910451,0.00479382399759679,0.167723649284713,0.00519703702608198,18.092,0.0979036318076154,292.92,0.979036318076154,1000
"IND-GP",114,0.131825567402261,0.00595735822609244,0.86,0.00754698330175422,0.762703318736024,0.0132369470214847,0.213328309342917,0.0047419975069605,0.165940614095985,0.00514108844483907,18.174,0.0991340080474483,295.74,0.991340080474483,1000
"IND-GP",116,0.128608904000916,0.00587821620847304,0.863,0.00736785486320715,0.755191001267549,0.0131325520892846,0.211983542567281,0.00473168680108182,0.164678819327608,0.00512859168307415,18.255,0.100259797661012,298.55,1.00259797661012,1000
"IND-GP",118,0.131934797578446,0.0059569096003774,0.858,0.00747608800723292,0.761144035090665,0.0132624665461335,0.206846009731448,0.00459434403550199,0.159841101827337,0.00497870343657072,18.335,0.100791537015436,301.35,1.00791537015436,1000
"IND-GP",120,0.133447432838714,0.00601307412143532,0.857,0.0076556913214686,0.753826828283081,0.0133791922739979,0.202480359634827,0.00451032005688232,0.155695787129252,0.00489584575553926,18.397,0.101359087726087,303.97,1.01359087726087,1000
"P-GP",20,0.0378922659270841,0.00207218386867981,0.9945,0.00179526403990415,1.00791725917025,0.00263461811501479,0.378930463302767,0.00471410273695521,0.265121832005863,0.00596328216098447,5,0,70,0,1000
"P-GP",22,0.128519105214453,0.00778831851723252,0.8675,0.00926172389620472,1.07595544585598,0.00996799964299611,0.393220119129245,0.00509608701709986,0.288426845771064,0.00626879346725995,5.99,0.00314800093867678,81.9,0.0314800093867678,1000
"P-GP",24,0.257848145437312,0.0106355561374609,0.7055,0.0120484403519673,1.1881471690248,0.0140889683970234,0.427490365230919,0.00610714586860305,0.334660173246727,0.00719634897587207,6.917,0.00906604617201971,93.17,0.0906604617201971,1000
"P-GP",26,0.220150912394016,0.00930863134340216,0.7395,0.0105356893818464,1.10777671797951,0.0123050638110197,0.405479698708998,0.00581690031585078,0.320094355910356,0.00686952936360675,7.641,0.0189862971502997,102.41,0.189862971502997,1000
"P-GP",28,0.187042477493327,0.00842667248309649,0.7845,0.00984411787092458,1.06084242419446,0.0107176918359301,0.385761000770902,0.00584681743135079,0.304771130360848,0.00686737825037751,8.069,0.0261710512575235,108.69,0.261710512575235,1000
"P-GP",30,0.169613930843977,0.00821059030167116,0.81,0.00927286287971444,1.04008463238478,0.010364333695623,0.364639185077375,0.00582785540032569,0.283876454837049,0.00684429877912151,8.402,0.0312629712819075,114.02,0.312629712819075,1000
"P-GP",32,0.169122186258097,0.00798782414446718,0.803,0.00912547392053006,1.01844594641211,0.00973960074295145,0.343889484007301,0.0056395452481904,0.266255392542186,0.00651013944156767,8.697,0.0337984220538967,118.97,0.337984220538967,1000
"P-GP",34,0.161301181989904,0.00744720080465155,0.802,0.00873912881083535,0.996250675945062,0.0093887594165953,0.333120908122117,0.00569221259540825,0.255746185097417,0.00653874482622698,9.024,0.0351092104248537,124.24,0.351092104248537,1000
"P-GP",36,0.160882030620127,0.00780383334449492,0.8085,0.00898100263937209,0.990553904283514,0.010130255236449,0.319501505216036,0.00571644150094412,0.244442936065269,0.00653263323549143,9.321,0.0375948450239175,129.21,0.375948450239175,1000
"P-GP",38,0.158882997177003,0.00774232554768925,0.8085,0.00892509985419813,0.988567238302054,0.0098792956147321,0.301919891560415,0.00543725375844764,0.227361409443636,0.00623182834433443,9.619,0.0393622711284345,134.19,0.393622711284345,1000
"P-GP",40,0.146627445478938,0.0074817651536034,0.829,0.00838625836290114,0.959908581161583,0.00977064724642825,0.288462073185762,0.00530673413772187,0.214505764073921,0.00604540975808974,9.897,0.0418825159839419,138.97,0.418825159839419,1000
"P-GP",42,0.137870462785769,0.00709937097055918,0.8335,0.00819114429398267,0.949097701217559,0.00958749226064058,0.28285213332798,0.00532928931400501,0.209545764134974,0.00601370234680279,10.172,0.0449492651378912,143.72,0.449492651378911,1000
"P-GP",44,0.136293719658511,0.00709444366727207,0.8435,0.00811317284257975,0.941471358016413,0.00983080415182634,0.270075976116346,0.00517922935495457,0.198211909331262,0.00582923566605811,10.453,0.0476871582825509,148.53,0.476871582825509,1000
"P-GP",46,0.127761742350358,0.0068587037609288,0.8505,0.00806006915074025,0.930042878528999,0.00977915920130046,0.264214368864927,0.00527264638448834,0.193269445805777,0.00591921215431508,10.736,0.0505852039915118,153.36,0.505852039915118,1000
"P-GP",48,0.130212405088905,0.0070595627891104,0.853,0.00793435277473556,0.927479503932555,0.0101270291246126,0.255704554117618,0.00517923523979318,0.186379482780825,0.00578358056480876,11.006,0.0529033341365434,158.06,0.529033341365434,1000
"P-GP",50,0.1299256407388,0.00696350988136171,0.854,0.00788962903096503,0.921947233026943,0.00996697974182039,0.248468775629997,0.00490398544345564,0.179676274696083,0.00546683011426404,11.298,0.0556623238312442,162.98,0.556623238312442,1000
"P-GP",52,0.119666218815821,0.00674659690108659,0.867,0.00754107869391826,0.90108567315355,0.010323309948768,0.242945371961235,0.00486356503179542,0.175421326791623,0.00541467400032127,11.55,0.0580592014315636,167.5,0.580592014315636,1000
"P-GP",54,0.116572611651386,0.00677876549987074,0.875,0.00737763033971135,0.896323290983083,0.0106183651370597,0.235036272676464,0.00480086218443671,0.167897254133109,0.00534287129217624,11.818,0.0612423597408414,172.18,0.612423597408414,1000
"P-GP",56,0.115646542277203,0.00677216299315369,0.8795,0.00716107750488926,0.897080650295964,0.0106057339664538,0.227327472054567,0.00464144210527129,0.161106388918861,0.00513512623484524,12.058,0.0646437530996988,176.58,0.646437530996988,1000
"P-GP",58,0.112575617098184,0.00654729245819011,0.8735,0.0074028746141315,0.884153907311326,0.0106762443511026,0.222685154762664,0.00448842540293061,0.156855775780603,0.0049661697965731,12.287,0.0666263466660905,180.87,0.666263466660905,1000
"P-GP",60,0.111404250669613,0.0066069842398467,0.878,0.00736003873428464,0.880529300612957,0.0109074533764093,0.216319676289554,0.00447480145021034,0.15083120963753,0.00494740256742978,12.539,0.069766369737477,185.39,0.69766369737477,1000
"P-GP",62,0.104037436036217,0.00615495894203822,0.8835,0.00712239274952445,0.870150885057936,0.0105294328895149,0.213838964647912,0.00453079879968302,0.149701458250603,0.00501388557285954,12.748,0.0723721889522055,189.48,0.723721889522055,1000
"P-GP",64,0.106279863379314,0.006426687201382,0.8895,0.00700634275773308,0.872636566985265,0.0106719603481328,0.203948310745665,0.00418599183318923,0.140309676424618,0.00464366714208877,12.952,0.0751887581314477,193.52,0.751887581314478,1000
"P-GP",66,0.101028401314348,0.00622921417150294,0.893,0.00697134130563119,0.861051044649058,0.0107383308160504,0.201690942441951,0.00412746131331087,0.139035250492415,0.00455302989218089,13.145,0.0787030442179282,197.45,0.787030442179283,1000
"P-GP",68,0.101549179030974,0.00628045079340649,0.8965,0.00689821247391926,0.862150188459713,0.0110657356530534,0.196899711101246,0.00396680516514033,0.135244848528165,0.00437322094241318,13.342,0.081754019593655,201.42,0.81754019593655,1000
"P-GP",70,0.10007389311991,0.00624230979434734,0.8965,0.00667700024953814,0.862785187524481,0.0106113780297977,0.194612149953993,0.00405826241060276,0.134746944213103,0.00444972696260255,13.52,0.0842418939524551,205.2,0.842418939524551,1000
"P-GP",72,0.0960426906762822,0.00615444624073621,0.904,0.00662025889432036,0.85205590421039,0.0108765942386899,0.188364859906059,0.00381157483323589,0.128750617524521,0.00418924228046639,13.686,0.087080347880489,208.86,0.87080347880489,1000
"P-GP",74,0.0922079606802008,0.00592671733880315,0.905,0.00659685671502106,0.842879947829014,0.011005774747449,0.184948556511635,0.00369462965811375,0.125751542864705,0.00407316822238283,13.851,0.0897711415648585,212.51,0.897711415648585,1000
"P-GP",76,0.0843179111227169,0.0054688402219237,0.9125,0.00629550501416553,0.834049326401642,0.0106654102470581,0.182072718667734,0.00375609714891088,0.123560457428762,0.00415016898863756,14.013,0.0928194292508117,216.13,0.928194292508117,1000
"P-GP",78,0.0839706172984161,0.00560459305073627,0.9155,0.00617639845685962,0.83337913813361,0.0108987134924633,0.176778934752361,0.00355134205312979,0.118844025701445,0.00390893201739996,14.17,0.0953319893225154,219.7,0.953319893225154,1000
"P-GP",80,0.0884043384453327,0.00591840306660602,0.915,0.00618977490005197,0.835437060526237,0.0111475763636353,0.168048844999672,0.00283244212136593,0.111212657470804,0.00317780804177563,14.319,0.0982083697241935,223.19,0.982083697241935,1000
"P-GP",82,0.0872108768039858,0.00573370099798665,0.9135,0.00618918864279124,0.831784566428378,0.0110040309192908,0.16681359231616,0.0029756451727805,0.110023230310709,0.00326476105402068,14.457,0.100350491883305,226.57,1.00350491883305,1000
"P-GP",84,0.0843430617684454,0.00579692912934318,0.92,0.00601133397309916,0.823828246250452,0.0112231464675398,0.161582944286966,0.00280022811273852,0.105400377709227,0.00310026217308298,14.589,0.102247413334194,229.89,1.02247413334194,1000
"P-GP",86,0.08173581046067,0.00563875499757901,0.9245,0.00579511288357124,0.82643861037827,0.0110119569624799,0.159009526771024,0.00279517418259597,0.103567920328124,0.00308042928010394,14.729,0.104049917757706,233.29,1.04049917757706,1000
"P-GP",88,0.0797392029794946,0.00539541627195237,0.9225,0.00585474406170142,0.818830435453949,0.0108827572679363,0.159195521037386,0.00295690345007832,0.104818266295033,0.00324646439885401,14.859,0.106011119027003,236.59,1.06011119027003,1000
"P-GP",90,0.0758409998608825,0.00515119388088401,0.925,0.00578000072737092,0.815798187902826,0.0107979754140054,0.158747329564593,0.00294770744570018,0.105561463977032,0.00322874686148142,14.977,0.107638548192815,239.77,1.07638548192815,1000
"P-GP",92,0.073727926541951,0.00498178856353471,0.9285,0.00562755892189672,0.811793804396704,0.0106527406507764,0.154940899148318,0.00270651125570646,0.101937645989183,0.00298715831773631,15.083,0.108820737697155,242.83,1.08820737697155,1000
"P-GP",94,0.0733233644060407,0.00522199094488746,0.933,0.00561627479229271,0.811122443475239,0.011050013881577,0.151735818913006,0.00275312570965951,0.0987326347301739,0.00302381368766991,15.189,0.110224445693451,245.89,1.10224445693451,1000
"P-GP",96,0.0703112205105534,0.00509629854522659,0.9405,0.00521890668502388,0.80084891648973,0.0110193786018145,0.147219753786874,0.00250619525181953,0.0943642987825593,0.00276736032195332,15.288,0.111217918634658,248.88,1.11217918634658,1000
"P-GP",98,0.0689981359663974,0.00510337773737617,0.94,0.00528468806344593,0.795701921304667,0.0110636524873802,0.145763169852673,0.00257681325781168,0.0937346254156754,0.0028312096336521,15.395,0.112586192095881,251.95,1.12586192095881,1000
"P-GP",100,0.0673807387113526,0.00505203973541898,0.941,0.00524848040355935,0.792169673753544,0.0112200413739442,0.143981406295709,0.00257629966013419,0.092298272348907,0.00281369773674457,15.507,0.113731639774892,255.07,1.13731639774892,1000
"P-GP",102,0.0650508728772671,0.00490011296980627,0.945,0.00509911766887184,0.788194251443735,0.0111814168157429,0.141608241293617,0.00254590981269498,0.0902564267013385,0.00279023530326352,15.603,0.114527322100482,258.03,1.14527322100482,1000
"P-GP",104,0.0657688723236771,0.00500312767604261,0.9445,0.00516686040516351,0.783016105858861,0.0115103429600249,0.137504121911276,0.0021460684412933,0.0859464330812198,0.00238797793736408,15.707,0.11532758322037,261.07,1.1532758322037,1000
"P-GP",106,0.0652360282363435,0.00492642594227803,0.9415,0.00527784099851498,0.78049481452348,0.0115038059790414,0.137740419317382,0.00223481108370427,0.0865676791234352,0.00245805355991979,15.782,0.116094590545615,263.82,1.16094590545615,1000
"P-GP",108,0.0640721314073845,0.00490396239496551,0.9475,0.00510095773063939,0.775598605941679,0.0116548692115456,0.135477415218274,0.00215179950089041,0.0852275661535235,0.00237556697970801,15.857,0.116996748840467,266.57,1.16996748840467,1000
"P-GP",110,0.0651957003885052,0.00506106715160364,0.9445,0.00521506921784811,0.776801065115322,0.0119086957248804,0.133152807284077,0.00213149419209694,0.0833542384671668,0.00237192406036799,15.928,0.117663336093537,269.28,1.17663336093537,1000
"P-GP",112,0.0611028222072166,0.00478235049566682,0.9515,0.00478755372509496,0.771493929325957,0.0115810807654476,0.130976869884645,0.00203422892064442,0.0817768310268165,0.0022611424557255,15.995,0.11832571984136,271.95,1.1832571984136,1000
"P-GP",114,0.0593682826076533,0.00464676777494861,0.953,0.00477638082797151,0.767587649725936,0.0115835400789621,0.130541408191407,0.00217071280549951,0.0818818163396274,0.00239893551974918,16.067,0.118416778935814,274.67,1.18416778935814,1000
"P-GP",116,0.0612776879994395,0.00480241676716855,0.95,0.00495222419974344,0.772119897277059,0.0116063168685079,0.127879932678916,0.0019308700326469,0.0795844493527952,0.00211883142778573,16.137,0.11877853063302,277.37,1.1877853063302,1000
"P-GP",118,0.059445488882712,0.00461730778590129,0.9525,0.00479757926112396,0.765794756507123,0.0115388175320115,0.128185746673001,0.00199077197953562,0.0802326312490279,0.00215527059720539,16.2,0.11914779140293,280,1.1914779140293,1000
"P-GP",120,0.059504531893473,0.00462027084010919,0.9515,0.00489097860061478,0.763379181692017,0.0116662648857292,0.126881868316681,0.0019434371711688,0.0792981039379901,0.00212683650329711,16.263,0.119331768909503,282.63,1.19331768909503,1000
"S-GP",20,0.03111128427431,0,1,0,1,0,0.364054966777357,0.00502211755991256,0.258319398897879,0.00637315553054127,5,0,70,0,1000
"S-GP",22,0.0867376610967252,0.00543935244938992,0.896,0.00847087691775508,1.02834221452133,0.00668281542451822,0.361143870420667,0.00507179396179936,0.261039227817622,0.00640210168783096,5.992,0.0028185003005045,81.92,0.028185003005045,1000
"S-GP",24,0.28348680102532,0.0119948238960757,0.686,0.0126911412042048,1.22810587210465,0.0159458053118776,0.437139918839074,0.00698214896559947,0.357706543378204,0.00813730076170532,6.947,0.00708810561724649,93.47,0.0708810561724649,1000
"S-GP",26,0.183815521744921,0.00909298566865471,0.7725,0.0101782782113355,1.06232987141771,0.0110450956293639,0.38814829970068,0.00601217627922296,0.312392790194217,0.00711848425738627,7.64,0.0171082638713779,102.4,0.171082638713779,1000
"S-GP",28,0.167684958802644,0.00875138312786845,0.7895,0.00977421532836704,1.04370307041671,0.0106450077122281,0.37607344141243,0.00664732241058857,0.305906556277607,0.00770841577280687,8.013,0.025327306853917,108.13,0.25327306853917,1000
"S-GP",30,0.163900566610841,0.00850086131338347,0.7855,0.00976396871590057,1.03057579336051,0.0101636476226405,0.351686323394391,0.00652733461826682,0.28550440291467,0.00746597821191603,8.325,0.0291242720634048,113.25,0.291242720634048,1000
"S-GP",32,0.165164382418656,0.00847100787933039,0.786,0.00952863026855355,1.02499767678381,0.0099591267386526,0.33903109533425,0.00665025847772023,0.27438237410026,0.00751810302114212,8.637,0.0309546311428385,118.37,0.309546311428385,1000
"S-GP",34,0.149718662753983,0.00772418273915553,0.789,0.00908633928276738,0.995551831667293,0.00916080090683507,0.333253167860805,0.00682427676380988,0.270748599098717,0.00764179878961764,8.956,0.0310004036268082,123.56,0.310004036268082,1000
"S-GP",36,0.147092810181913,0.00781086377687267,0.793,0.0091779755521158,0.998400476330597,0.00952325186808692,0.319888368236163,0.00690489393303177,0.258185086274316,0.00766815538128093,9.243,0.031701040297693,128.43,0.31701040297693,1000
"S-GP",38,0.139359486188525,0.00730155843058942,0.8025,0.00893440392939415,0.98870039495975,0.00850974538692258,0.300997842458769,0.00658341077178695,0.241009311913913,0.00731930310796845,9.562,0.0337237793447486,133.62,0.337237793447486,1000
"S-GP",40,0.13568118945665,0.0071457892771431,0.813,0.00863745365287743,0.987314578744346,0.00820068187553108,0.292421377049617,0.00671188141286139,0.232295697488105,0.0074234448285372,9.878,0.0365848938013281,138.78,0.365848938013281,1000
"S-GP",42,0.134514681079527,0.00707034888689684,0.8145,0.0087129596387029,0.987480406860744,0.00825876283250969,0.284495321366735,0.00652587757124556,0.224812539787,0.00721806820784984,10.226,0.0397051696948962,144.26,0.397051696948962,1000
"S-GP",44,0.137741256353819,0.00728411945151214,0.8205,0.00857923967221766,0.994403863490572,0.00828780945590943,0.274003367513193,0.00647357775136638,0.215589578311707,0.00713649066694564,10.565,0.0430770313581453,149.65,0.430770313581453,1000
"S-GP",46,0.137659946651166,0.00714535290201254,0.8155,0.0086478051859726,0.988130688400617,0.0082267424621975,0.263647151160689,0.00622410310917381,0.205506480015049,0.00685976870106167,10.918,0.0465343039213164,155.18,0.465343039213164,1000
"S-GP",48,0.131867922356267,0.00691004625273938,0.8235,0.00852469474060042,0.986255771154196,0.00778538971059549,0.252738062847568,0.00595221322110922,0.195654086600974,0.00658005316567921,11.216,0.0500784569635672,160.16,0.500784569635672,1000
"S-GP",50,0.133418919216972,0.00703925540071567,0.8205,0.00857923967221766,0.985597367052671,0.00816206333435233,0.24403382396201,0.00569874068912423,0.187965093726205,0.0062755428740743,11.533,0.0552264516419529,165.33,0.552264516419529,1000
"S-GP",52,0.137604423346052,0.00731047164451439,0.819,0.00847412596146711,0.986866779732606,0.00833421882049035,0.233419532139303,0.00550312333380428,0.177488430159333,0.00603501752347783,11.81,0.059694752394691,170.1,0.59694752394691,1000
"S-GP",54,0.134165468632895,0.00721067367903463,0.8235,0.00831666501170493,0.984670916623071,0.00838588967052001,0.225019052377045,0.00526970043167615,0.170264108360991,0.00577762978354093,12.077,0.0640716487705457,174.77,0.640716487705457,1000
"S-GP",56,0.131412491068732,0.00718076543111594,0.8305,0.0081906554583157,0.987524133391798,0.0082820686263195,0.217583698154964,0.00521770553955256,0.163431319211285,0.00571907378019842,12.347,0.0685075491043453,179.47,0.685075491043453,1000
"S-GP",58,0.134275873798903,0.00735087136180078,0.827,0.0083750308143398,0.990908024505125,0.00851120025986424,0.207848234523628,0.00486107530469589,0.155143926231784,0.00532909962858192,12.578,0.0723820085045666,183.78,0.723820085045666,1000
"S-GP",60,0.130835698032122,0.00712963492818844,0.83,0.00822603596318833,0.986205565331481,0.00818642939599735,0.208993828366796,0.00508601310504251,0.157459384879823,0.00554518403261376,12.845,0.076294139983329,188.45,0.76294139983329,1000
"S-GP",62,0.129469582590477,0.00696379965622232,0.828,0.00827553529896915,0.980669984716569,0.00755286549360851,0.200513779250949,0.00471094486930166,0.149802440890379,0.00514110284575674,13.077,0.0809173567204133,192.77,0.809173567204133,1000
"S-GP",64,0.12976689087469,0.00703660740146988,0.8305,0.00828180767334876,0.983464239188116,0.00756066412823827,0.193694746213808,0.00445819991506206,0.14337195270214,0.00485705634469806,13.296,0.0853092120562701,196.96,0.853092120562701,1000
"S-GP",66,0.128313190429036,0.00701639783469739,0.836,0.00813450491241908,0.985917484965021,0.00770622063917345,0.189618657840496,0.00442322646972654,0.14000114297,0.00483688039161026,13.494,0.0896325721933606,200.94,0.896325721933606,1000
"S-GP",68,0.128824493840973,0.00700838779111795,0.8335,0.00819114429398267,0.984954380123687,0.00749461906796091,0.182246062183809,0.00410348788027995,0.133358106541774,0.00448580321008352,13.687,0.0931219775493557,204.87,0.931219775493557,1000
"S-GP",70,0.11857796355907,0.00659755730770027,0.84,0.00809107319615053,0.977066933455001,0.00720385623728626,0.181583827466246,0.00417242471236616,0.13431583704084,0.00453871324164859,13.885,0.0969183582618286,208.85,0.969183582618286,1000
"S-GP",72,0.120053499701982,0.00669643781302665,0.846,0.00795910468252223,0.982021540484639,0.00713189707970245,0.178287281593466,0.00412376094783412,0.131633547917428,0.00446560035233361,14.071,0.100419336001803,212.71,1.00419336001803,1000
"S-GP",74,0.119077809659419,0.00669462987338719,0.844,0.00801425157006119,0.980735219975445,0.00718703079924257,0.171804799793482,0.00379487100043601,0.125266983609392,0.00412456145410366,14.265,0.104151920878218,216.65,1.04151920878218,1000
